district,latitude,longitude,rainfall_mm,soil_moisture_pct,slope_angle_deg,historical_landslides,risk_label
Wokha,26.12454874573051,94.25986609943752,128.8,60.2,31.2,1,Moderate
Wokha,26.074367360097867,94.24520698067671,219.7,69.3,27.1,3,Moderate
Imphal,24.841475872450264,93.9557859299675,55.7,44.9,30.1,2,Low
Imphal,24.848353570744294,93.95176964588768,146.3,56.1,31.1,1,Moderate
Imphal,24.790246516278245,93.94904343237238,136.1,31.7,41.4,1,Moderate
Imphal,24.819540853840298,93.91690881507337,150.9,55.9,19.7,1,Moderate
Imphal,24.778232178774754,93.9393393816016,47.1,70.6,20.6,4,Moderate
Imphal,24.820309831282664,93.95612279321723,27.9,52.9,24.8,1,Low
Imphal,24.779159328550286,93.93555727867061,35.6,70.3,48.4,0,Moderate
Imphal,24.784540500759928,93.91253073279695,118.8,54.0,33.3,4,Moderate
Imphal,24.835768577151605,93.93687966963249,211.4,40.9,44.2,1,Moderate
Imphal,24.791045432486374,93.90755779089609,154.7,50.3,29.4,1,Moderate
Imphal,24.81775126702762,93.93375962188735,200.4,36.8,35.3,2,Moderate
Imphal,24.826987593212316,93.9222692757207,404.9,37.7,33.2,1,High
Imphal,24.81327127168357,93.92721292114689,19.3,30.1,22.8,1,Low
Imphal,24.79279476418306,93.9653646842895,133.2,51.8,34.1,1,Moderate
Imphal,24.80086459095995,93.93525034451336,17.1,52.4,39.1,2,Moderate
Imphal,24.80253968603428,93.93047853282317,150.1,49.4,34.8,2,Moderate
Imphal,24.844662712935563,93.92319695268498,87.9,59.1,36.2,3,Moderate
Imphal,24.82614449623899,93.9638551806123,114.8,58.5,30.4,2,Moderate
Imphal,24.810364424564558,93.90622817407483,224.5,51.6,28.6,4,Moderate
Imphal,24.822472291623313,93.92478986729172,126.0,41.6,29.7,0,Low
Imphal,24.83943654983975,93.93286821206112,207.8,52.5,33.5,3,Moderate
Imphal,24.84568002007461,93.91906721661591,64.7,46.1,25.7,1,Moderate
Imphal,24.784716473300705,93.98537869476154,161.7,40.9,33.2,3,Moderate
Imphal,24.820656034254615,93.95922276690021,90.5,57.7,20.7,0,Low
Imphal,24.78423508681811,93.93160806556382,115.5,57.5,25.8,3,Moderate
Imphal,24.812257121811278,93.94337252230753,226.2,48.9,30.1,1,Moderate
Imphal,24.82876314528872,93.92267048998468,176.9,76.0,36.7,3,Moderate
Imphal,24.812096551562973,93.90643168602344,102.5,44.3,41.9,2,Low
Imphal,24.810879090698712,93.92920879850142,103.6,64.0,27.0,3,Moderate
Imphal,24.814424514904314,93.90859470943653,51.6,67.0,29.0,4,Low
Imphal,24.836438606868814,93.93966857874075,72.9,54.9,44.6,1,Moderate
Imphal,24.816616790048368,93.92631436780684,48.7,50.3,28.7,1,Low
Imphal,24.814099326169433,93.93436622628626,177.5,49.3,14.5,1,Low
Imphal,24.860631381619363,93.92947815374185,135.1,44.2,36.2,3,Moderate
Imphal,24.82479891198767,93.93829775168744,350.5,64.6,39.5,3,Severe
Imphal,24.828330049101105,93.93064621126987,31.2,35.4,37.5,3,Low
Imphal,24.82476401227104,93.93354880765051,88.5,57.0,30.4,4,Moderate
Imphal,24.80549627100713,93.93656198353813,116.1,57.4,28.0,3,Moderate
Imphal,24.818920185359943,93.94084149012323,58.2,61.1,24.7,0,Low
Imphal,24.82517686423629,93.92680834719377,99.7,75.5,33.7,3,Moderate
Imphal,24.849907099045414,93.93209670243499,86.2,52.3,44.0,1,Moderate
Imphal,24.82188895916995,93.93485237988173,55.5,46.8,28.4,1,Low
Imphal,24.84024382105305,93.95482592422412,163.0,65.6,29.5,2,Moderate
Imphal,24.81068483983566,93.93634068199371,43.3,44.9,35.1,2,Low
Imphal,24.846144461501318,93.94721209436322,55.8,54.7,32.1,0,Moderate
Imphal,24.79022552587729,93.91908663631988,124.3,39.2,38.0,5,Moderate
Imphal,24.843316436800325,93.94973487870838,47.5,46.3,34.1,2,Low
Imphal,24.78678907899261,93.92304431410349,106.6,60.7,43.9,0,Moderate
Imphal,24.860385414702513,93.93348637342177,56.2,50.5,35.1,1,Low
Imphal,24.769403714351395,93.92211520104617,94.9,54.1,31.9,2,Moderate
Imphal,24.780938264765098,93.93877558875103,135.4,45.4,45.5,4,Moderate
Imphal,24.821956925638037,93.91539358902696,81.4,40.8,29.2,1,Moderate
Imphal,24.795993657313556,93.91485415460555,163.2,50.2,33.0,1,Moderate
Imphal,24.83387580051763,93.94312175644218,129.0,62.1,27.3,3,Moderate
Imphal,24.82278677811286,93.93339552416059,56.5,53.2,43.0,4,Moderate
Imphal,24.832049667541483,93.92503782802152,157.7,42.7,28.5,4,Moderate
Imphal,24.808879416911747,93.94754359629084,210.3,59.6,38.0,0,Moderate
Imphal,24.820652315673307,93.9143119300852,192.4,57.3,38.6,3,Moderate
Imphal,24.807226892067767,93.93148289409106,16.4,68.5,23.1,4,Moderate
Imphal,24.850935821974804,93.91409549288224,56.6,46.1,31.4,8,Moderate
Imphal,24.848028755317785,93.94208960802146,29.1,44.7,38.6,4,Moderate
Imphal,24.81236151995773,93.93320487733848,113.3,57.7,19.2,0,Moderate
Imphal,24.80432013073487,93.92960063157152,67.0,63.2,31.6,0,Moderate
Imphal,24.822063708702814,93.92312156949302,30.7,59.5,30.7,4,Moderate
Imphal,24.802016946902658,93.95421071086076,262.7,54.2,44.1,4,Moderate
Imphal,24.813432501607835,93.91916917455853,125.9,50.9,23.1,2,Moderate
Imphal,24.79469747474673,93.93826438900625,102.6,55.3,44.3,1,Moderate
Imphal,24.79345936737094,93.96804709018747,57.3,57.3,27.8,2,Low
Imphal,24.849478869740327,93.93345504190522,185.9,75.8,32.3,5,High
Imphal,24.841415052065095,93.97157596721902,204.7,47.6,22.0,2,Moderate
Imphal,24.84959177234864,93.93087202696908,75.0,45.7,36.7,2,Moderate
Imphal,24.79890587388829,93.95709788684127,152.7,55.6,36.0,6,Moderate
Imphal,24.82425086182186,93.96005296117373,199.5,46.6,19.9,1,Moderate
Imphal,24.79369116947558,93.96621323981306,114.6,38.9,23.4,0,Low
Imphal,24.79145257732899,93.95501814070067,28.5,71.2,39.9,0,Moderate
Imphal,24.820357247872135,93.92890295792792,94.4,50.1,47.3,1,Moderate
Imphal,24.814840326279747,93.93454037753787,12.8,65.4,17.0,3,Moderate
Imphal,24.809765660243656,93.94037339550438,186.5,59.0,36.6,4,Moderate
Imphal,24.827969265470813,93.95330829195646,69.1,49.4,24.2,1,Moderate
Imphal,24.85254589536061,93.94647682250053,17.0,50.1,30.6,2,Low
Imphal,24.81607006837747,93.94580109342371,96.8,41.0,47.4,0,Moderate
Imphal,24.836150355552867,93.92730130755558,60.9,40.3,52.5,5,Moderate
Imphal,24.80521679224022,93.94065238295174,57.5,65.3,10.4,3,Low
Imphal,24.839757155519386,93.92972694890237,89.3,55.9,18.3,2,Low
Imphal,24.84025755387494,93.94528718879847,118.7,49.6,44.8,1,Moderate
Imphal,24.811845508768275,93.96246709154578,137.9,57.6,31.7,1,Moderate
Imphal,24.806512848748184,93.92558890860572,92.2,55.0,17.0,1,Low
Imphal,24.821000013316635,93.94434053666062,64.3,58.8,43.4,4,Moderate
Imphal,24.81722739817597,93.94532313119294,142.8,63.5,38.7,1,Moderate
Imphal,24.80583159663025,93.92152105195512,41.7,53.8,21.8,1,Low
Imphal,24.813050000982628,93.94119767260987,53.4,45.6,48.1,2,Moderate
Imphal,24.80806044894388,93.94118617826264,102.9,33.7,22.7,1,Low
Imphal,24.81073358254345,93.91857754216261,102.8,31.4,28.7,1,Low
Imphal,24.816105298791697,93.95266790403552,76.3,44.8,22.0,0,Low
Imphal,24.816584043389355,93.94508724168358,74.6,65.9,35.7,0,Moderate
Imphal,24.83124373315254,93.94213992193716,125.9,56.7,45.3,4,Moderate
Imphal,24.80251272736393,94.0043553648258,79.6,61.1,41.3,1,Moderate
Imphal,24.80786601710613,93.93133695506961,145.5,46.7,31.6,2,Moderate
Imphal,24.845448459105718,93.93786768544959,244.5,60.6,42.5,2,High
Imphal,24.818949778780475,93.93226675592553,157.0,52.1,26.0,2,Moderate
Imphal,24.812268077919263,93.92743654968798,159.2,78.6,26.6,1,Moderate
Imphal,24.816455717352444,93.9082055151394,202.2,54.9,40.3,3,Moderate
Imphal,24.811394345738456,93.90918695659781,25.4,58.9,28.3,4,Moderate
Imphal,24.817705443852905,93.92225605102814,135.4,51.3,40.6,3,Moderate
Imphal,24.847412801920342,93.93050797105117,88.8,47.3,23.9,3,Low
Imphal,24.817532062425073,93.95702126175786,271.5,74.4,30.0,1,High
Imphal,24.78943623296334,93.93640224412296,93.7,57.2,37.4,2,Moderate
Imphal,24.78342554475303,93.95834987622293,29.7,54.0,37.0,4,Low
Imphal,24.815639542185902,93.94359694777931,68.5,59.5,32.6,0,Moderate
Imphal,24.784198124885805,93.94418599028076,38.2,50.3,39.1,2,Low
Imphal,24.82575012406946,93.92525315968584,8.5,78.0,39.1,1,Moderate
Imphal,24.81945457815411,93.96253894572233,22.7,79.9,36.0,0,Moderate
Imphal,24.830931326869152,93.92848367580243,90.7,58.1,35.5,1,Moderate
Imphal,24.81653212079512,93.88914475295854,190.5,55.2,35.2,1,Moderate
Imphal,24.842958330113216,93.96205154813929,36.7,59.2,22.7,0,Low
Imphal,24.81949326786815,93.95878927542792,95.6,50.8,30.8,4,Moderate
Imphal,24.847660250844985,93.93060310197272,75.2,59.1,47.5,2,Moderate
Imphal,24.823725259023718,93.94260075606108,174.0,53.9,40.4,2,Moderate
Imphal,24.801901162676405,93.94694571015202,133.7,65.2,45.3,1,High
Imphal,24.821858878247017,93.89340703835632,382.3,62.5,43.5,4,High
Imphal,24.838810353494853,93.91443295548,166.1,70.0,31.8,2,Moderate
Imphal,24.82649307291515,93.92658284648796,108.7,57.1,23.4,2,Moderate
Imphal,24.826370472056375,93.96112013077824,256.3,50.0,32.7,1,Moderate
Imphal,24.79814449519539,93.93064845220873,54.0,68.2,29.1,2,Low
Imphal,24.814590051722014,93.89968133425624,42.2,55.3,30.2,4,Low
Imphal,24.802023766579527,93.9500654676253,142.6,68.7,19.9,0,Moderate
Imphal,24.78755485273034,93.89109959792137,140.0,78.5,29.7,4,Moderate
Imphal,24.818905862383204,93.96791423955833,43.0,56.5,26.6,2,Low
Imphal,24.831371930465,93.93360284268329,266.8,63.8,40.3,0,High
Imphal,24.839939257365103,93.93550257117894,60.9,29.8,44.6,3,Low
Imphal,24.81537012268081,93.95244189222039,117.0,66.8,38.4,1,Moderate
Imphal,24.847960164416374,93.9242311462169,246.6,37.8,36.7,1,Moderate
Imphal,24.7847326352759,93.93695346386643,108.1,46.0,36.6,2,Moderate
Imphal,24.794917090866722,93.9176414432101,28.5,80.3,15.9,0,Low
Imphal,24.805565283545015,93.9720494632974,41.2,51.6,40.3,4,Moderate
Imphal,24.84385418877888,93.94395151781659,264.6,49.4,23.3,1,Moderate
Imphal,24.83952786899444,93.9348278320199,61.6,69.6,19.2,3,Moderate
Imphal,24.8391082481043,93.95492849174802,349.0,55.5,28.6,1,High
Imphal,24.845677689363924,93.92288638511667,108.2,51.8,30.8,1,Low
Imphal,24.806996946375705,93.94744044864547,146.9,71.3,34.1,0,Moderate
Imphal,24.81020032555297,93.97585889108,39.6,84.3,31.3,0,Moderate
Imphal,24.830224726962296,93.91870097022174,31.9,56.6,23.9,1,Low
Imphal,24.80501288589894,93.96150863551514,84.7,71.3,34.9,3,Moderate
Imphal,24.81324596788252,93.91602531131676,107.5,75.7,40.5,2,High
Imphal,24.81067801431898,93.93176841445947,100.6,42.0,28.1,5,Moderate
Imphal,24.839232629482822,93.96887732134536,73.1,34.2,15.5,2,Low
Imphal,24.800164541846424,93.92958161354014,162.4,59.4,41.5,3,Moderate
Imphal,24.86109701444156,93.94980463018899,260.8,75.8,20.6,2,High
Imphal,24.831079293535886,93.95459713903571,41.6,45.3,22.5,3,Low
Imphal,24.810453919374513,93.93675574580081,136.3,37.2,36.1,3,Moderate
Churachandpur,24.301225410499402,93.65442142155015,20.8,51.2,38.5,1,Low
Churachandpur,24.351798293384373,93.67742091215572,115.0,74.2,36.7,3,Moderate
Churachandpur,24.348003104639787,93.67413681342813,131.9,73.4,27.0,4,Moderate
Churachandpur,24.312994152515007,93.69576471793278,256.6,58.2,45.7,1,High
Churachandpur,24.353049794339377,93.67092020771105,326.4,36.7,31.4,3,High
Churachandpur,24.328586931989697,93.6632054754471,154.3,56.7,25.3,0,Moderate
Churachandpur,24.328843567716266,93.7156220348098,144.8,57.0,38.1,2,Moderate
Churachandpur,24.33888480202442,93.64909649797217,45.4,50.0,35.3,1,Low
Churachandpur,24.34662179483653,93.68264228601595,230.9,53.2,54.5,3,High
Churachandpur,24.299545902751486,93.69177291577067,77.8,64.0,27.0,2,Moderate
Churachandpur,24.372334463408073,93.68361588602114,70.7,67.9,33.5,2,Moderate
Churachandpur,24.31479089503802,93.69469802792885,72.1,53.7,30.8,4,Low
Churachandpur,24.342491509766223,93.7236555162635,207.3,53.3,50.8,5,High
Churachandpur,24.33201254767972,93.69037901588754,117.2,43.2,42.4,3,Moderate
Churachandpur,24.32098968300013,93.67751127618705,32.7,51.0,46.0,4,Moderate
Churachandpur,24.317056610565476,93.67003323352975,114.1,65.6,15.8,3,Low
Churachandpur,24.327281294140597,93.69615434305263,30.4,86.6,42.9,2,Low
Churachandpur,24.367546093748754,93.67284958141181,189.1,74.7,38.4,0,High
Churachandpur,24.314373723545046,93.70679628115171,27.7,73.4,33.7,4,Moderate
Churachandpur,24.34905086648654,93.67036943041047,15.5,42.2,58.2,2,Moderate
Churachandpur,24.356559516524722,93.68868035055543,205.1,44.1,38.1,5,High
Churachandpur,24.358600284681437,93.66985636727654,256.3,44.2,45.1,2,Moderate
Churachandpur,24.35467374707318,93.68981369050422,279.3,81.8,28.9,6,High
Churachandpur,24.36519840416172,93.68305446932996,173.2,73.2,33.8,5,Moderate
Churachandpur,24.34331496731954,93.69848750998779,140.1,79.5,28.0,1,Moderate
Churachandpur,24.340250360718105,93.72402695029312,57.3,69.5,44.0,0,Moderate
Churachandpur,24.3466071357529,93.68809095441739,193.2,60.9,41.0,0,Moderate
Churachandpur,24.343710249932567,93.70801886404456,374.4,51.3,37.0,3,High
Churachandpur,24.326588882136974,93.68102039620037,12.4,87.6,36.1,5,Moderate
Churachandpur,24.342168113750844,93.69929821904982,112.4,66.6,28.2,2,Moderate
Churachandpur,24.347144697709368,93.67886495963985,167.0,57.1,43.3,0,Moderate
Churachandpur,24.361414372867888,93.70329952137868,21.5,64.4,35.0,4,Moderate
Churachandpur,24.311124702091902,93.69064720698296,302.9,56.4,41.0,3,High
Churachandpur,24.328043190010753,93.70686174737125,320.3,74.2,28.7,2,Moderate
Churachandpur,24.347402973178763,93.6880063433697,40.5,65.0,38.8,2,Moderate
Churachandpur,24.334906391452506,93.73379018553216,118.4,56.0,51.2,0,Moderate
Churachandpur,24.34098320355935,93.68331078725258,149.1,56.0,20.9,2,Low
Churachandpur,24.37174449120539,93.69148425157213,142.1,74.3,36.9,0,Moderate
Churachandpur,24.35985918957342,93.68360809363115,79.9,71.3,33.2,5,Moderate
Churachandpur,24.348476955316777,93.6999589088565,58.1,65.0,50.9,3,Moderate
Churachandpur,24.304538512970197,93.67574806839464,173.2,58.3,32.7,3,Moderate
Churachandpur,24.33145668378357,93.70263834802151,264.7,61.6,38.5,5,High
Churachandpur,24.288785333252225,93.68568913346812,61.0,57.7,51.5,1,Moderate
Churachandpur,24.338377743813314,93.6783426588151,253.1,68.8,44.9,2,High
Churachandpur,24.356826881123432,93.65785524745536,79.9,72.1,27.1,3,Moderate
Churachandpur,24.32276740774207,93.68449712648692,188.2,60.5,48.6,1,Moderate
Churachandpur,24.324123578546498,93.70440741915725,211.6,53.7,42.5,2,Moderate
Churachandpur,24.345374511509153,93.65723380632784,102.1,58.4,39.6,2,Moderate
Churachandpur,24.329034761119743,93.71395812930824,78.1,57.0,32.6,2,Moderate
Churachandpur,24.331755565768034,93.70920297088391,200.5,56.9,32.4,3,Moderate
Churachandpur,24.326330336011544,93.69239849456132,152.7,68.7,32.3,5,Moderate
Churachandpur,24.314506293676374,93.69157991737443,15.5,75.0,35.5,4,Moderate
Churachandpur,24.346713743414526,93.63618162150135,110.7,56.6,36.9,1,Moderate
Churachandpur,24.348663882562118,93.66489022424521,32.7,49.1,30.8,4,Low
Churachandpur,24.314650060273422,93.68697892805002,205.5,43.2,30.1,1,Moderate
Churachandpur,24.299562460972542,93.67825293036019,273.2,54.3,38.7,5,High
Churachandpur,24.372664889103238,93.67865529077353,172.7,70.4,43.7,3,High
Churachandpur,24.33177624777418,93.67672550374067,78.2,66.5,43.7,3,Moderate
Churachandpur,24.359103612775574,93.67088231521626,29.3,62.3,33.2,1,Low
Churachandpur,24.346968293471203,93.63783655594906,303.5,82.4,36.2,3,High
Churachandpur,24.357756494113122,93.68228399763134,122.7,51.7,47.2,5,Moderate
Churachandpur,24.297526794847347,93.6926118435079,72.0,49.5,25.2,4,Moderate
Churachandpur,24.329045601661385,93.68790919761256,40.5,41.7,40.1,1,Low
Churachandpur,24.30777564633798,93.65525963008704,183.3,47.5,44.1,3,Moderate
Churachandpur,24.312128879153114,93.69354342238574,97.2,55.9,33.5,2,Moderate
Churachandpur,24.348650181636348,93.71287027757147,21.0,49.4,36.2,3,Moderate
Churachandpur,24.3122345339876,93.65095020441517,44.0,64.7,40.6,1,Moderate
Churachandpur,24.360369031229524,93.68308887130239,152.8,50.0,46.0,1,Moderate
Churachandpur,24.346110133639144,93.67247082182793,217.0,63.2,44.9,3,High
Churachandpur,24.324095714818462,93.67481031366933,154.7,67.1,29.4,2,Moderate
Churachandpur,24.35006354439199,93.68015527215942,110.1,42.7,41.9,1,Moderate
Churachandpur,24.32280281079351,93.66430008592961,108.2,33.8,53.1,2,Moderate
Churachandpur,24.333317511724815,93.65140575190915,71.4,68.7,29.4,3,Moderate
Churachandpur,24.323003522072785,93.66789566170537,178.0,69.4,40.1,0,Moderate
Churachandpur,24.346737526329854,93.65262998778377,52.5,57.1,35.4,2,Moderate
Churachandpur,24.350414705039526,93.67540443486493,68.8,67.3,42.3,4,Moderate
Churachandpur,24.353664764221975,93.69577394135116,103.7,56.0,36.8,2,Moderate
Churachandpur,24.317776488702044,93.66584123410686,23.5,64.8,24.2,4,Low
Churachandpur,24.338710269509328,93.65116794529284,78.1,59.8,50.4,1,Moderate
Churachandpur,24.34837288563267,93.69897320948454,163.7,69.2,20.6,4,Moderate
Churachandpur,24.339501376477504,93.68767137777748,156.8,56.5,40.6,4,Moderate
Churachandpur,24.344515225360112,93.69130736578926,332.0,66.1,36.7,2,Severe
Churachandpur,24.33080295163147,93.66209368019938,136.0,59.2,25.3,1,Moderate
Churachandpur,24.333778927648986,93.71103919780546,133.7,43.8,37.4,2,Moderate
Churachandpur,24.289987620123046,93.70091159341709,230.8,71.3,36.6,3,High
Churachandpur,24.336513709962514,93.71559566508495,146.9,76.4,48.4,3,Moderate
Churachandpur,24.315253656908112,93.67663920448523,277.1,68.8,31.9,2,High
Churachandpur,24.331367830302863,93.67966581215947,84.1,53.4,33.6,1,Moderate
Churachandpur,24.301595079785404,93.6904295420934,162.0,61.9,36.6,1,Moderate
Churachandpur,24.284091283558077,93.68049644140349,180.2,66.9,40.3,4,High
Churachandpur,24.3196323792696,93.70547348839912,250.5,59.9,37.9,0,Moderate
Churachandpur,24.329620226797942,93.69341077753806,289.8,59.4,34.8,4,High
Churachandpur,24.330810867405713,93.70064313778201,45.9,51.8,28.6,4,Moderate
Churachandpur,24.333668383723733,93.68301248773761,127.9,62.1,16.4,3,Moderate
Churachandpur,24.304154014248326,93.72410693197813,111.2,67.5,43.0,5,Moderate
Churachandpur,24.3315050932797,93.70854180992052,81.4,58.8,39.1,3,Moderate
Churachandpur,24.309668668417952,93.68770258374975,110.5,64.1,38.7,5,Moderate
Churachandpur,24.336969084529446,93.6956869859087,18.9,56.2,28.3,4,Moderate
Churachandpur,24.33022382444238,93.68967654087159,114.6,63.3,38.8,6,Moderate
Churachandpur,24.34069026232633,93.68955184460307,42.3,76.2,37.5,3,Moderate
Churachandpur,24.331659387273817,93.69816727123015,29.6,47.6,29.7,2,Low
Churachandpur,24.330726950299894,93.67605454033016,114.0,81.9,29.8,4,Moderate
Churachandpur,24.323816766290033,93.71749884101999,53.6,58.8,34.4,0,Moderate
Churachandpur,24.357948181944934,93.69426895697369,35.7,65.7,38.3,4,Moderate
Churachandpur,24.32551388758493,93.68535612768919,75.9,54.4,41.2,4,Moderate
Churachandpur,24.30628674477669,93.71430557648158,166.3,54.8,30.8,4,Moderate
Churachandpur,24.31876122804856,93.67113203373805,254.6,43.8,31.2,4,Moderate
Churachandpur,24.348004828885795,93.68742173969011,121.5,72.3,39.4,5,High
Churachandpur,24.349986804423143,93.66768623445785,174.6,45.7,27.0,2,Moderate
Churachandpur,24.333533034153707,93.68571540931103,261.4,48.7,38.9,1,High
Churachandpur,24.3104910842646,93.67453854286438,66.0,56.1,45.6,3,Moderate
Churachandpur,24.325383392466602,93.73873579218983,23.5,78.8,41.6,2,Moderate
Churachandpur,24.3098446335975,93.70939548668088,128.5,52.5,46.1,1,Moderate
Churachandpur,24.33540878452363,93.69490638354519,217.1,42.6,33.3,2,Moderate
Churachandpur,24.292935317771377,93.70975235682522,87.2,77.5,31.7,5,Moderate
Churachandpur,24.372967471988453,93.68793056960435,121.7,65.7,47.9,2,Moderate
Churachandpur,24.358748012548983,93.7042681326447,181.0,42.7,24.7,3,Moderate
Churachandpur,24.355605009865638,93.67742009582793,230.6,74.9,25.8,2,Moderate
Churachandpur,24.30767170040444,93.6818658730743,55.8,70.8,41.7,1,Moderate
Churachandpur,24.328454238036432,93.67150481518667,51.0,70.5,23.9,2,Moderate
Churachandpur,24.326161462924105,93.66054268650693,270.1,33.3,21.7,5,Moderate
Churachandpur,24.308261554790533,93.72182690811442,66.3,57.5,31.0,3,Moderate
Churachandpur,24.329709403320482,93.73018107557665,64.8,45.3,28.1,2,Low
Churachandpur,24.343990150964135,93.69243912364344,125.5,73.7,39.1,1,Moderate
Churachandpur,24.31537333334056,93.6735881977591,426.7,82.4,52.4,3,Severe
Churachandpur,24.364770858400995,93.67728968639005,344.6,49.3,49.3,1,High
Churachandpur,24.357117770728976,93.65536750068327,405.7,68.5,30.3,2,High
Churachandpur,24.324006261549517,93.68906181043975,276.5,62.7,38.0,6,High
Churachandpur,24.306572573934464,93.65312672460355,379.4,61.6,45.7,2,Severe
Churachandpur,24.364467680237617,93.66971556125564,169.2,74.2,33.9,3,Moderate
Churachandpur,24.301963969978612,93.68632900140554,122.3,61.5,54.8,3,High
Churachandpur,24.33540867812274,93.69500501651085,121.8,54.0,33.1,0,Moderate
Churachandpur,24.339595251229106,93.66227356371522,88.0,76.4,58.9,3,Moderate
Churachandpur,24.34307657116404,93.7045531126722,50.1,60.7,47.9,1,Moderate
Churachandpur,24.332119203368187,93.67788377454394,197.6,55.2,41.0,2,Moderate
Churachandpur,24.34914274798291,93.68834426006725,579.9,66.9,32.7,3,Severe
Churachandpur,24.346810374731646,93.68000741804944,50.9,76.7,42.7,3,Moderate
Churachandpur,24.313939740708214,93.7062560558352,61.4,63.6,30.3,3,Low
Churachandpur,24.338205538644353,93.66086063760102,69.3,67.1,47.6,2,Moderate
Churachandpur,24.33035903870604,93.68858723855917,90.0,62.9,38.1,3,Moderate
Churachandpur,24.382357232422848,93.70406710369805,58.7,48.9,29.5,4,Low
Churachandpur,24.357762105879527,93.68504109273616,219.5,65.4,62.3,6,High
Churachandpur,24.351264891457127,93.68002732658286,130.8,58.0,41.1,3,Moderate
Churachandpur,24.340906733006317,93.71400243479626,232.0,100.0,48.7,2,High
Churachandpur,24.318095908424894,93.68099669187627,271.6,71.4,50.0,3,High
Churachandpur,24.324855986303906,93.67894098187513,41.0,76.5,24.9,3,Low
Churachandpur,24.35582476376873,93.67849203048624,94.0,62.1,44.8,8,Moderate
Churachandpur,24.312301008441388,93.68646145794183,195.0,61.4,31.7,3,Moderate
Churachandpur,24.338434383455915,93.67006129640166,58.8,62.5,29.9,1,Moderate
Churachandpur,24.32818417443072,93.68389478061913,152.1,58.5,38.1,9,High
Agartala,23.798773964298007,91.31669462014538,98.2,45.5,36.6,1,Moderate
Agartala,23.854995953867633,91.27148191978108,25.5,40.3,24.5,3,Low
Agartala,23.857077475294005,91.28790793823566,110.8,43.1,23.4,3,Low
Agartala,23.848624828245928,91.27606885432378,128.5,58.7,19.2,1,Moderate
Agartala,23.827992836512102,91.28943500219495,108.7,42.6,26.1,1,Low
Agartala,23.816919685550378,91.27602994695555,122.1,16.7,24.4,3,Low
Agartala,23.856244432857686,91.2687747154884,267.9,45.7,24.0,0,Moderate
Agartala,23.852849357021412,91.27984020900809,61.9,49.9,20.0,1,Low
Agartala,23.83282282230298,91.28630339371746,6.8,56.3,29.1,0,Low
Agartala,23.870359228696888,91.30247239661081,126.5,54.6,28.7,5,Moderate
Agartala,23.846088438767005,91.30949372039855,44.6,63.1,25.0,2,Low
Agartala,23.80130402183033,91.28215737494395,144.6,39.4,22.2,2,Moderate
Agartala,23.851388288401804,91.28425687941086,47.9,76.6,33.7,1,Moderate
Agartala,23.836688399825263,91.27432319502626,183.2,49.8,38.6,4,Moderate
Agartala,23.822736969887583,91.2983566457728,74.7,41.1,37.9,1,Moderate
Agartala,23.883845466779437,91.25697146524688,195.6,18.2,36.7,2,Moderate
Agartala,23.83452432442675,91.26961845367269,102.4,53.7,23.5,3,Low
Agartala,23.809356334602363,91.29201312309411,95.3,53.9,32.4,0,Moderate
Agartala,23.839530772714383,91.27975900687936,224.7,47.1,37.8,2,Moderate
Agartala,23.84904220250504,91.29997698282254,38.2,51.0,36.7,1,Low
Agartala,23.832606083706104,91.30213089503542,146.4,58.8,30.3,0,Moderate
Agartala,23.836805766895676,91.25821347058051,66.0,42.1,36.1,1,Moderate
Agartala,23.84609664225681,91.2715639150253,220.6,62.0,37.4,5,High
Agartala,23.82153616158597,91.34060630014578,80.5,31.2,32.7,1,Low
Agartala,23.844002210924977,91.32242799433202,57.9,41.4,16.3,2,Low
Agartala,23.805380001885293,91.28718615058452,140.6,63.6,38.5,5,Moderate
Agartala,23.846783165998637,91.30260698017385,31.3,44.3,38.9,3,Moderate
Agartala,23.86468838997716,91.30838022724826,106.1,52.1,30.3,3,Moderate
Agartala,23.81831880618971,91.29879157255627,47.9,52.6,31.4,1,Low
Agartala,23.8330178926368,91.29322926174606,43.9,38.0,28.9,1,Low
Agartala,23.889558832570106,91.32051873107915,235.8,29.9,19.9,0,Moderate
Agartala,23.86182576901112,91.25539526691836,78.1,44.7,33.4,1,Low
Agartala,23.837762860462668,91.26898607829476,213.8,61.6,30.6,2,High
Agartala,23.8218959654931,91.24822772539227,97.4,69.7,35.8,3,Moderate
Agartala,23.84210584718132,91.25747721733417,122.3,81.8,31.1,0,Moderate
Agartala,23.847296521408353,91.31510016128571,307.4,69.3,32.7,0,High
Agartala,23.83100529158395,91.242233151201,55.1,57.3,15.7,1,Low
Agartala,23.805539830278164,91.26179822649812,123.2,57.3,9.5,1,Low
Agartala,23.866567503974483,91.31365912663263,18.6,52.3,13.6,1,Low
Agartala,23.78762704147482,91.29602456522997,77.6,53.9,38.0,4,Moderate
Agartala,23.86721173404952,91.30374672650709,60.8,59.6,17.0,3,Low
Agartala,23.84880542314589,91.30072379431653,111.1,47.8,30.7,3,Moderate
Agartala,23.85330488567316,91.27341806479724,245.2,42.2,24.9,0,Moderate
Agartala,23.849735002479445,91.26756475158453,164.4,43.2,45.5,2,Moderate
Agartala,23.87084349925606,91.2872964110925,128.4,33.7,24.1,1,Moderate
Agartala,23.819761547891098,91.28048072097295,92.2,37.9,35.0,1,Moderate
